identifier1	identifier2	lemma
fic_1997_54614.txt-159-18	mag_1848_565759.txt-119-14	afternoon_nn
fic_1825_7041.txt-1647-2	fic_1860_615.txt-1132-40	afternoon_nn
fic_1825_7041.txt-1647-2	fic_1859_1191.txt-2358-42	afternoon_nn
fic_1825_7041.txt-1647-2	fic_1853_7732.txt-4-29	afternoon_nn
fic_1825_7041.txt-1647-2	fic_1993_25005.txt-782-34	afternoon_nn
fic_1846_200.txt-3364-3	fic_2007_34112.txt-95-13	afternoon_nn
fic_1854_5388.txt-1142-35	nf_1834_755185.txt-2925-9	afternoon_nn
nf_1849_762578.txt-1803-0	nf_1851_771607.txt-2494-73	afternoon_nn
fic_1852_9832.txt-757-5	fic_2001_29742.txt-130-10	afternoon_nn
fic_1852_9832.txt-757-5	fic_1976_23909.txt-198-3	afternoon_nn
fic_1852_9832.txt-757-5	fic_1973_10570.txt-2425-28	afternoon_nn
fic_1852_9832.txt-757-5	fic_1969_10520.txt-3371-43	afternoon_nn
fic_1852_9832.txt-757-5	fic_1854_5388.txt-1142-35	afternoon_nn
fic_1988_10770.txt-925-3	fic_1992_40272.txt-627-18	afternoon_nn
fic_1855_2965.txt-1490-13	mag_1855_556005.txt-194-2	afternoon_nn
fic_1849_2605.txt-1007-13	fic_1851_3300.txt-1083-18	afternoon_nn
nf_1857_753133.txt-1759-5	nf_1970_774329.txt-642-27	afternoon_nn
fic_1858_9768.txt-412-5	fic_2008_36241.txt-90-1	afternoon_nn
fic_1835_7272.txt-2343-15	fic_1852_9832.txt-757-5	afternoon_nn
fic_1857_3100.txt-1597-1	nf_2006_776561.txt-30-8	afternoon_nn
fic_1858_9768.txt-412-5	mag_1850_565942.txt-396-5	afternoon_nn
fic_1993_53896.txt-67-8	mag_1980_491790.txt-342-2	afternoon_nn
fic_1852_9832.txt-2197-8	mag_1855_556005.txt-194-2	afternoon_nn
nf_1849_749269.txt-111-33	nf_1857_753133.txt-1759-5	afternoon_nn
nf_1849_749269.txt-547-35	nf_2006_776561.txt-30-8	afternoon_nn
fic_1852_9832.txt-3009-7	fic_1988_10770.txt-925-3	afternoon_nn
news_1971_729575.txt-35-24	nf_1849_762578.txt-1803-0	afternoon_nn
fic_1849_7218.txt-2032-3	fic_1997_54614.txt-159-18	afternoon_nn
fic_1849_7218.txt-3369-36	fic_1850_2310.txt-1321-9	afternoon_nn
fic_1825_7041.txt-1647-2	fic_1843_7208.txt-10502-5	afternoon_nn
fic_1966_781993.txt-4419-9	nf_1834_755185.txt-2925-9	afternoon_nn
fic_1993_25005.txt-782-34	mag_1984_432163.txt-74-2	afternoon_nn
fic_1851_3300.txt-1083-18	mag_1855_556005.txt-194-2	afternoon_nn
fic_1853_4303.txt-2902-31	fic_1853_7732.txt-4-29	afternoon_nn
fic_1850_2310.txt-1321-9	fic_1987_780057.txt-318-5	afternoon_nn
fic_1851_3300.txt-1083-18	fic_1852_593.txt-3856-10	afternoon_nn
fic_1984_14628.txt-868-5	fic_1992_40272.txt-627-18	afternoon_nn
fic_1851_3300.txt-1083-18	nf_1834_755185.txt-2925-9	afternoon_nn
fic_1850_7171.txt-326-12	fic_1854_5388.txt-1142-35	afternoon_nn
fic_1977_780102.txt-1079-6	fic_1992_40272.txt-627-18	afternoon_nn
fic_1986_782031.txt-439-25	nf_1834_755185.txt-2925-9	afternoon_nn
fic_1834_7323.txt-604-27	fic_1850_2310.txt-1321-9	afternoon_nn
fic_1839_7352.txt-2123-7	mag_1855_556005.txt-194-2	afternoon_nn
fic_1971_14051.txt-667-2	mag_1854_555969.txt-139-11	afternoon_nn
fic_1850_2310.txt-1321-9	fic_1971_14051.txt-667-2	afternoon_nn
fic_1850_2310.txt-1321-9	fic_1970_10525.txt-2314-16	afternoon_nn
fic_1852_69.txt-6782-7	fic_1997_54614.txt-159-18	afternoon_nn
fic_1980_780048.txt-1170-3	nf_2006_776561.txt-30-8	afternoon_nn
fic_1847_1094.txt-4528-4	mag_1855_556005.txt-194-2	afternoon_nn
fic_1851_3300.txt-1083-18	fic_1854_5388.txt-1142-35	afternoon_nn
fic_1851_3300.txt-1083-18	fic_1993_1040090.txt-2612-8	afternoon_nn
fic_1851_3300.txt-1083-18	fic_1993_25029.txt-3169-3	afternoon_nn
fic_1971_782009.txt-2373-20	fic_2007_34112.txt-95-13	afternoon_nn
fic_1974_782013.txt-1545-5	mag_1980_491790.txt-342-2	afternoon_nn
fic_1850_2310.txt-1321-9	fic_1998_43428.txt-168-2	afternoon_nn
fic_1835_7353.txt-1190-8	mag_1855_556005.txt-194-2	afternoon_nn
mag_1855_556005.txt-194-2	nf_1854_747477.txt-3338-37	afternoon_nn
fic_1844_7135.txt-185-2	fic_1988_10770.txt-925-3	afternoon_nn
fic_1850_2310.txt-1321-9	news_1970_729010.txt-127-17	afternoon_nn
fic_1850_2310.txt-1321-9	news_1998_653815.txt-37-5	afternoon_nn
fic_1971_23878.txt-100-32	fic_1997_54614.txt-159-18	afternoon_nn
fic_1850_2310.txt-1321-9	nf_1834_755185.txt-2925-9	afternoon_nn
fic_1844_7148.txt-178-16	mag_1855_556005.txt-194-2	afternoon_nn
fic_1850_2310.txt-1321-9	fic_2009_36384.txt-41-7	afternoon_nn
fic_1850_2310.txt-1321-9	fic_2008_36241.txt-90-1	afternoon_nn
fic_1860_9817.txt-1654-35	fic_1992_40272.txt-627-18	afternoon_nn
fic_2008_36241.txt-90-1	mag_1822_553391.txt-14-32	afternoon_nn
fic_2008_36241.txt-90-1	news_2005_666450.txt-44-2	afternoon_nn
fic_2008_36241.txt-90-1	nf_1854_750816.txt-2503-1	afternoon_nn
fic_1964_781988.txt-1664-7	fic_1997_54614.txt-159-18	afternoon_nn
fic_1971_14051.txt-667-2	nf_1834_755185.txt-2925-9	afternoon_nn
fic_1831_7210.txt-510-4	fic_1846_7036.txt-2381-16	afternoon_nn
fic_1993_1040092.txt-5145-7	mag_1855_556005.txt-194-2	afternoon_nn
fic_1965_10467.txt-3637-5	nf_1857_753133.txt-1759-5	afternoon_nn
fic_1845_7103.txt-562-47	fic_1852_9832.txt-757-5	afternoon_nn
fic_1971_14051.txt-667-2	mag_1997_428407.txt-43-45	afternoon_nn
fic_1976_23910.txt-121-6	nf_1834_755185.txt-2925-9	afternoon_nn
fic_1971_14051.txt-667-2	nf_1849_762578.txt-1803-0	afternoon_nn
fic_1858_1282.txt-1444-24	news_1997_611600.txt-65-2	attack_nn
fic_1858_1282.txt-1444-24	news_1984_670941.txt-14-43	attack_nn
mag_1828_553929.txt-364-34	news_1992_605779.txt-41-29	attack_nn
fic_1858_1282.txt-1444-24	mag_1970_282294.txt-7-3	attack_nn
fic_1846_544.txt-3481-11	news_1994_606745.txt-26-26	attack_nn
fic_1858_1282.txt-1444-24	mag_1828_553929.txt-364-34	attack_nn
fic_1839_7024.txt-2377-9	mag_1828_553929.txt-364-34	attack_nn
mag_1972_278489.txt-11-19	nf_1841_762742.txt-1051-5	attack_nn
fic_1839_7024.txt-2377-9	fic_1859_9037.txt-2260-41	attack_nn
fic_1843_7208.txt-1962-24	mag_1988_432422.txt-80-23	attack_nn
mag_1828_553929.txt-364-34	news_1991_612479.txt-40-20	attack_nn
mag_1828_553929.txt-364-34	news_1997_611600.txt-65-2	attack_nn
mag_1828_553929.txt-364-34	news_1972_730368.txt-11-20	attack_nn
fic_1839_7024.txt-2377-9	mag_1980_296744.txt-5-30	attack_nn
mag_1832_564345.txt-180-28	mag_1990_342663.txt-0-16	attack_nn
fic_1843_7061.txt-4624-27	fic_1853_9142.txt-2485-5	attack_nn
news_1965_724563.txt-1-1	nf_1824_747448.txt-3506-12	attack_nn
news_1965_724563.txt-1-1	nf_1847_754437.txt-3107-5	attack_nn
mag_1849_525337.txt-118-18	mag_1854_555935.txt-131-30	attack_nn
fic_1839_7024.txt-2377-9	nf_1847_754437.txt-1509-47	attack_nn
fic_1843_7061.txt-4624-27	fic_1859_270.txt-1707-6	attack_nn
fic_1839_7024.txt-2377-9	nf_1845_748321.txt-2041-23	attack_nn
fic_1858_1282.txt-1444-24	fic_1988_780054.txt-2791-11	attack_nn
fic_1839_7024.txt-2377-9	news_1998_626765.txt-4-8	attack_nn
mag_1834_564742.txt-1025-11	mag_2001_371293.txt-22-29	attack_nn
mag_1846_524014.txt-303-22	nf_1824_747448.txt-3506-12	attack_nn
mag_1846_524014.txt-26-2	nf_1829_751465.txt-2786-42	attack_nn
mag_1846_524014.txt-26-2	news_1991_612479.txt-40-20	attack_nn
mag_1846_524014.txt-26-2	mag_1854_555935.txt-131-30	attack_nn
mag_1834_564742.txt-1025-11	nf_1817_747573.txt-2244-78	attack_nn
mag_1834_564742.txt-1025-11	nf_1984_773852.txt-299-28	attack_nn
fic_1859_270.txt-1707-6	mag_1823_553456.txt-249-22	attack_nn
fic_1839_7024.txt-2377-9	news_1966_725841.txt-34-33	attack_nn
fic_1839_7024.txt-2377-9	mag_2005_379087.txt-0-11	attack_nn
fic_1843_7208.txt-1962-24	mag_1836_554367.txt-71-29	attack_nn
mag_1980_296543.txt-17-11	news_1991_612479.txt-40-20	attack_nn
fic_1839_7024.txt-2377-9	mag_1970_315464.txt-8-1	attack_nn
fic_1839_7024.txt-2377-9	mag_1962_492071.txt-8-21	attack_nn
mag_1972_278489.txt-11-19	mag_2005_379095.txt-6-29	attack_nn
mag_1972_278489.txt-11-19	nf_1824_747448.txt-3506-12	attack_nn
fic_1846_544.txt-3481-11	mag_1828_553929.txt-364-34	attack_nn
mag_2002_387140.txt-2-2	news_1991_612479.txt-40-20	attack_nn
fic_1835_7134.txt-2235-79	fic_2002_30623.txt-303-9	attack_nn
nf_1844_749098.txt-536-37	nf_2001_746295.txt-103-27	attack_nn
mag_1845_555245.txt-299-1	news_1967_726451.txt-39-2	attack_nn
mag_1845_555245.txt-299-1	mag_2001_416183.txt-158-8	attack_nn
mag_1845_555245.txt-299-1	mag_1999_397639.txt-186-35	attack_nn
mag_1845_555245.txt-102-19	mag_1845_555245.txt-299-1	attack_nn
news_1968_727226.txt-22-9	news_1994_606745.txt-26-26	attack_nn
news_1968_727226.txt-22-9	news_1991_612479.txt-40-20	attack_nn
fic_1988_780054.txt-2791-11	mag_2005_379002.txt-22-10	attack_nn
fic_1988_780054.txt-2791-11	mag_2004_365334.txt-2-9	attack_nn
news_1968_726954.txt-55-43	news_1983_668487.txt-5-7	attack_nn
fic_1843_7166.txt-1590-9	mag_1845_555245.txt-299-1	attack_nn
fic_1835_7134.txt-2235-79	nf_1847_754437.txt-3107-5	attack_nn
fic_1835_7134.txt-2235-79	nf_1824_747448.txt-3506-12	attack_nn
news_1966_725841.txt-34-33	nf_2001_746877.txt-82-18	attack_nn
news_1967_726451.txt-39-2	news_1998_626765.txt-4-8	attack_nn
fic_1835_7134.txt-2235-79	news_1965_724563.txt-1-1	attack_nn
fic_1835_7134.txt-2235-79	mag_2005_379002.txt-22-10	attack_nn
fic_1835_7134.txt-2235-79	mag_2004_365334.txt-2-9	attack_nn
fic_1835_7134.txt-2235-79	mag_1828_553929.txt-364-34	attack_nn
fic_1988_780054.txt-2791-11	mag_2002_398773.txt-149-9	attack_nn
fic_1835_7134.txt-2235-79	mag_1845_555245.txt-299-1	attack_nn
fic_1988_780054.txt-2791-11	mag_1970_282294.txt-7-3	attack_nn
fic_1835_7134.txt-2235-79	fic_1988_780054.txt-2791-11	attack_nn
fic_1835_7134.txt-2235-79	fic_1859_9037.txt-2260-41	attack_nn
mag_1845_555245.txt-299-1	news_1991_612479.txt-40-20	attack_nn
mag_2005_397463.txt-63-5	news_1991_612479.txt-40-20	attack_nn
mag_1854_555935.txt-131-30	news_1982_671107.txt-19-96	attack_nn
news_1967_726451.txt-39-2	nf_2004_775819.txt-7-21	attack_nn
news_1967_726451.txt-39-2	nf_1977_773747.txt-57-27	attack_nn
news_1967_726451.txt-39-2	nf_1832_758144.txt-1353-3	attack_nn
fic_1846_7121.txt-2894-16	mag_1828_553929.txt-364-34	attack_nn
fic_1835_7134.txt-2235-79	mag_1970_282294.txt-7-3	attack_nn
fic_1988_780054.txt-2791-11	mag_1854_555935.txt-131-30	attack_nn
fic_1843_7166.txt-1590-9	news_1991_612479.txt-40-20	attack_nn
fic_1988_780054.txt-2791-11	mag_1828_553929.txt-364-34	attack_nn
mag_1832_564239.txt-203-30	news_1998_626765.txt-4-8	attack_nn
mag_1828_553929.txt-364-34	nf_1841_762742.txt-1051-5	attack_nn
mag_1828_553929.txt-364-34	nf_1840_768793.txt-1045-33	attack_nn
mag_1828_553929.txt-364-34	nf_1832_758144.txt-1353-3	attack_nn
mag_1828_553929.txt-364-34	nf_1824_747448.txt-3506-12	attack_nn
fic_2009_36778.txt-461-18	news_1994_606745.txt-26-26	attack_nn
fic_1962_10417.txt-9433-20	news_1966_725841.txt-34-33	attack_nn
mag_1828_553929.txt-364-34	nf_1844_749098.txt-536-37	attack_nn
fic_1962_781986.txt-3553-2	news_1991_612479.txt-40-20	attack_nn
fic_1846_7679.txt-262-9	mag_1828_553929.txt-364-34	attack_nn
fic_1835_7134.txt-2235-79	fic_1994_54174.txt-61-23	attack_nn
fic_1988_780054.txt-2791-11	news_1965_724563.txt-1-1	attack_nn
fic_1988_780054.txt-2791-11	nf_1824_747448.txt-3506-12	attack_nn
fic_1988_780054.txt-2791-11	nf_1847_754437.txt-3107-5	attack_nn
mag_1828_553929.txt-364-34	news_2004_640221.txt-13-20	attack_nn
fic_1846_7679.txt-262-9	fic_1854_9193.txt-8301-13	attack_nn
mag_2002_397767.txt-169-8	nf_2003_746289.txt-1-1	attack_nn
mag_1845_555245.txt-299-1	news_1994_606745.txt-26-26	attack_nn
fic_1824_7212.txt-597-16	mag_1828_553929.txt-364-34	attack_nn
fic_1998_43533.txt-4-2	news_1991_612479.txt-40-20	attack_nn
fic_2009_36778.txt-461-18	mag_1828_553929.txt-364-34	attack_nn
fic_2009_36778.txt-461-18	mag_1834_554263.txt-216-17	attack_nn
mag_1832_564307.txt-140-16	news_1982_671107.txt-19-96	attack_nn
fic_2009_36778.txt-461-18	mag_1854_555935.txt-131-30	attack_nn
fic_2009_36778.txt-461-18	mag_1856_590811.txt-90-38	attack_nn
news_1966_725841.txt-34-33	news_1982_671107.txt-19-96	attack_nn
fic_2009_36778.txt-461-18	mag_2004_365334.txt-2-9	attack_nn
fic_1824_7211.txt-3045-8	mag_1828_553929.txt-364-34	attack_nn
fic_1824_7211.txt-3045-8	mag_1854_555935.txt-131-30	attack_nn
mag_1832_564307.txt-140-16	news_1991_612479.txt-40-20	attack_nn
fic_2009_36778.txt-461-18	news_1964_724184.txt-2-34	attack_nn
fic_2009_36778.txt-461-18	news_1966_725841.txt-34-33	attack_nn
news_1966_725841.txt-34-33	nf_2001_746295.txt-103-27	attack_nn
fic_1824_7211.txt-3045-8	fic_1856_2470.txt-7252-13	attack_nn
mag_1845_555245.txt-299-1	mag_2000_368897.txt-14-26	attack_nn
mag_1828_553929.txt-364-34	mag_2002_397275.txt-24-3	attack_nn
fic_1977_10624.txt-816-11	mag_1828_553929.txt-364-34	attack_nn
mag_1982_490856.txt-85-5	news_1991_612479.txt-40-20	attack_nn
fic_1845_7170.txt-10436-6	news_1991_612479.txt-40-20	attack_nn
fic_1845_7162.txt-3298-53	mag_1854_555935.txt-131-30	attack_nn
fic_2001_30916.txt-341-42	mag_1860_556896.txt-277-54	attack_nn
fic_1854_9193.txt-8301-13	mag_1822_553405.txt-345-25	attack_nn
fic_1854_9193.txt-8301-13	mag_1822_553405.txt-347-16	attack_nn
fic_1854_9193.txt-8301-13	mag_1838_554586.txt-186-30	attack_nn
fic_1854_9193.txt-8301-13	mag_1846_524014.txt-303-22	attack_nn
fic_1854_9193.txt-8301-13	mag_1968_212735.txt-7-17	attack_nn
fic_1854_9193.txt-8301-13	news_1965_724715.txt-15-7	attack_nn
fic_2001_32401.txt-347-4	mag_1988_480840.txt-40-17	attack_nn
mag_1986_432304.txt-168-36	news_1991_612479.txt-40-20	attack_nn
fic_1854_9193.txt-8301-13	news_2005_650884.txt-75-29	attack_nn
fic_1854_9193.txt-8301-13	nf_1859_747415.txt-25-18	attack_nn
mag_1968_212735.txt-7-17	news_1991_612479.txt-40-20	attack_nn
mag_1982_490856.txt-85-5	news_1966_725841.txt-34-33	attack_nn
fic_1845_7170.txt-4861-9	fic_1993_25035.txt-820-7	attack_nn
mag_1828_553929.txt-364-34	mag_1970_282294.txt-7-3	attack_nn
mag_1828_553929.txt-364-34	mag_1970_315464.txt-8-1	attack_nn
mag_1854_555935.txt-131-30	nf_1962_773607.txt-311-2	attack_nn
mag_1970_282294.txt-7-3	nf_1824_747448.txt-3506-12	attack_nn
mag_1823_553456.txt-249-22	news_1983_668487.txt-5-7	attack_nn
mag_1823_553456.txt-249-22	news_1991_612479.txt-40-20	attack_nn
mag_1824_553547.txt-271-9	news_1968_726954.txt-55-43	attack_nn
mag_1970_282294.txt-7-3	news_1967_726451.txt-39-2	attack_nn
mag_1970_282294.txt-7-3	news_1965_724563.txt-1-1	attack_nn
fic_1845_622.txt-11187-51	news_1994_606745.txt-26-26	attack_nn
mag_1970_282294.txt-7-3	mag_2007_387325.txt-12-20	attack_nn
mag_1970_282294.txt-7-3	mag_2000_368897.txt-14-26	attack_nn
mag_1828_553929.txt-364-34	mag_1853_590234.txt-200-60	attack_nn
mag_1828_553929.txt-364-34	mag_1854_555935.txt-131-30	attack_nn
mag_2004_365334.txt-2-9	nf_1824_747448.txt-3506-12	attack_nn
mag_2004_365334.txt-2-9	nf_1847_754437.txt-3107-5	attack_nn
fic_1827_9759.txt-3739-20	fic_1838_7086.txt-2732-33	attack_nn
fic_1827_9759.txt-3739-20	fic_1982_780070.txt-3698-5	attack_nn
mag_1970_282294.txt-7-3	mag_2004_365334.txt-2-9	attack_nn
fic_2001_13566.txt-158-6	mag_1828_553929.txt-364-34	attack_nn
fic_1845_622.txt-11187-51	mag_1828_553929.txt-364-34	attack_nn
fic_1845_622.txt-11178-62	mag_1828_553929.txt-364-34	attack_nn
fic_1844_3928.txt-3118-8	mag_1986_432304.txt-168-36	attack_nn
news_2001_661977.txt-17-13	news_2004_640221.txt-13-20	attack_nn
fic_1844_3928.txt-3118-8	mag_1990_342663.txt-0-16	attack_nn
fic_1844_3928.txt-3118-8	mag_1992_396000.txt-164-14	attack_nn
fic_1844_3928.txt-3118-8	news_1991_612479.txt-40-20	attack_nn
fic_1844_3928.txt-3118-8	news_1998_626765.txt-4-8	attack_nn
fic_1844_3928.txt-3118-8	nf_1824_747448.txt-3506-12	attack_nn
fic_1844_3928.txt-3118-8	nf_1841_762742.txt-2458-9	attack_nn
fic_1844_3928.txt-3498-7	fic_1856_2470.txt-7252-13	attack_nn
fic_1844_3928.txt-3498-7	mag_1828_553929.txt-364-34	attack_nn
news_2004_640240.txt-65-4	nf_1837_755525.txt-107-12	attack_nn
mag_2005_379095.txt-6-29	news_1991_612479.txt-40-20	attack_nn
mag_2005_379095.txt-6-29	news_1994_606745.txt-26-26	attack_nn
mag_2005_397463.txt-63-5	news_1967_726451.txt-39-2	attack_nn
mag_2005_417079.txt-188-8	news_1991_612479.txt-40-20	attack_nn
news_2001_661955.txt-278-20	nf_1984_773852.txt-299-28	attack_nn
fic_1844_3928.txt-3118-8	mag_1850_589167.txt-126-1	attack_nn
fic_1844_3928.txt-3118-8	mag_1828_553929.txt-364-34	attack_nn
fic_1844_3928.txt-3118-8	fic_1968_781997.txt-4233-2	attack_nn
fic_1849_7231.txt-696-10	mag_1841_554950.txt-246-9	attack_nn
mag_1828_553929.txt-364-34	mag_1962_492071.txt-8-21	attack_nn
fic_1854_9193.txt-8301-13	nf_2004_775803.txt-29-4	attack_nn
mag_1988_432422.txt-80-23	nf_1848_765263.txt-32-21	attack_nn
mag_1988_480840.txt-40-17	news_2004_640240.txt-65-4	attack_nn
fic_1831_7210.txt-1507-8	mag_1828_553929.txt-364-34	attack_nn
fic_1844_800.txt-2479-17	mag_1854_555935.txt-131-30	attack_nn
fic_1845_622.txt-11187-51	fic_2002_30623.txt-303-9	attack_nn
fic_1844_800.txt-2479-17	mag_1828_553929.txt-364-34	attack_nn
news_1998_626765.txt-4-8	news_2001_661977.txt-17-13	attack_nn
news_1998_626765.txt-4-8	news_2001_661984.txt-79-12	attack_nn
mag_1828_553929.txt-364-34	mag_1856_566684.txt-393-12	attack_nn
mag_2007_387325.txt-12-20	news_1991_612479.txt-40-20	attack_nn
mag_1825_553609.txt-140-54	news_1967_726451.txt-39-2	attack_nn
mag_1825_553609.txt-140-54	news_1991_612479.txt-40-20	attack_nn
fic_1986_782032.txt-5195-1	mag_1828_553929.txt-364-34	attack_nn
mag_1828_553929.txt-364-34	mag_1858_506134.txt-148-19	attack_nn
mag_1854_555935.txt-131-30	nf_1994_773891.txt-987-21	attack_nn
mag_1970_282294.txt-7-3	nf_1847_754437.txt-3107-5	attack_nn
mag_1970_282294.txt-7-3	nf_1975_773861.txt-1436-17	attack_nn
mag_1828_553929.txt-364-34	mag_2005_379002.txt-22-10	attack_nn
mag_1828_553929.txt-364-34	mag_2004_365334.txt-2-9	attack_nn
fic_1987_782033.txt-287-7	news_1991_612479.txt-40-20	attack_nn
fic_1853_9142.txt-2686-17	fic_1854_9193.txt-8301-13	attack_nn
fic_1853_9142.txt-2686-17	fic_1994_54174.txt-61-23	attack_nn
mag_1828_553929.txt-364-34	mag_1990_397100.txt-83-6	attack_nn
news_1991_612479.txt-40-20	nf_2001_746877.txt-82-18	attack_nn
fic_1853_9142.txt-2686-17	fic_2002_30623.txt-303-9	attack_nn
fic_1853_9142.txt-2686-17	fic_2009_36778.txt-461-18	attack_nn
fic_1853_9142.txt-2686-17	mag_1830_554067.txt-275-32	attack_nn
fic_1853_9142.txt-2686-17	mag_1972_278489.txt-11-19	attack_nn
mag_1828_553929.txt-364-34	mag_1990_342663.txt-0-16	attack_nn
fic_1853_9142.txt-2686-17	mag_1990_342663.txt-0-16	attack_nn
fic_2002_30623.txt-303-9	mag_1972_278489.txt-11-19	attack_nn
fic_2002_30623.txt-303-9	mag_1828_553929.txt-364-34	attack_nn
fic_1853_9142.txt-2485-5	nf_1848_765263.txt-32-21	attack_nn
news_1991_612479.txt-40-20	nf_1994_773891.txt-987-21	attack_nn
news_1991_612479.txt-40-20	nf_1977_773747.txt-57-27	attack_nn
news_1991_612479.txt-40-20	nf_1966_773935.txt-336-23	attack_nn
mag_1828_553929.txt-364-34	news_1972_729986.txt-6-2	attack_nn
mag_1828_553929.txt-364-34	news_1967_726451.txt-39-2	attack_nn
mag_1981_322209.txt-3-7	mag_2002_371999.txt-12-46	attack_nn
fic_1993_25035.txt-820-7	nf_1964_773930.txt-468-27	attack_nn
mag_1981_322209.txt-3-7	news_1967_726451.txt-39-2	attack_nn
mag_1981_322209.txt-3-7	news_1991_612479.txt-40-20	attack_nn
mag_1828_553929.txt-364-34	news_1960_721229.txt-32-12	attack_nn
